nombre_cab,geo_point_2d,area,perimeter,dpto,nombre_dpt,mpio,nombre_mpi,mpios,hectares,geometry,center,Longitude,Latitude,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
PUERTO GAITAN,"{'lon': -71.63700808741933, 'lat': 3.993825914577612}",16819951927.8,607787.225451,50,META,568,PUERTO GAITAN,50568,1681995.193,"POLYGON ((-71.07489776610578 4.672399997710724, -71.07990264891843 4.444900035857716, -71.08609771727797 4.1873002052302954, -71.09780120848934 3.343400001525516, -71.12139892577446 3.36030006408657, -71.12999725341118 3.36610007286038, -71.14499664305961 3.366100072860392, -71.15830230712211 3.374300003051441, -71.16979980468071 3.387000083923031, -71.17729949950491 3.398000001907044, -71.17620086669241 3.407299995422058, -71.1813964843682 3.417700052261051, -71.19869995116508 3.42869997024507, -71.21659851073542 3.438600063323696, -71.23619842528625 3.434700012206766, -71.2528991699152 3.434200048446398, -71.2643966674738 3.435400009155024, -71.27770233153635 3.427299976348635, -71.2973022460872 3.426300048827893, -71.31919860839197 3.433900117873926, -71.34339904784518 3.44090008735636, -71.36129760741557 3.454799890517988, -71.36759948729839 3.456000089645189, -71.38490295409537 3.4577999114988343, -71.39869689940792 3.466500043868835, -71.41200256347048 3.466000080108464, -71.43389892577528 3.463799953460523, -71.45980072020902 3.459899902343588, -71.49839782714282 3.448499917983861, -71.53130340575629 3.449199914932113, -71.572799682612 3.450500011443965, -71.60279846190906 3.460500001907229, -71.61840057372555 3.466300010681037, -71.64260101317883 3.466399908065685, -71.67539978026886 3.457900047302142, -71.70880126952689 3.447099924087427, -71.73249816894109 3.43729996681204, -71.75550079345295 3.431699991226105, -71.77279663085541 3.428800106048496, -71.79879760741805 3.424299955367957, -71.80860137939078 3.416300058364784, -71.81890106200801 3.398999929428018, -71.83219909667606 3.3852000236510422, -71.84140014648081 3.379400014877239, -71.8581008911098 3.379499912261885, -71.86910247802393 3.3796000480651083, -71.8944015502897 3.389499902725145, -71.91000366210619 3.388999938964771, -71.92559814452815 3.393699884414601, -71.93309783935241 3.404099941253591, -71.93769836425479 3.421400070190361, -71.95839691161818 3.433700084686212, -71.98030090331751 3.432600021362239, -72.0189971923802 3.427000045776304, -72.04380035400143 3.420700073242126, -72.06680297851325 3.41449999809259, -72.08119964599378 3.411099910736023, -72.0973968505837 3.408799886703433, -72.12439727782991 3.402600049972476, -72.14230346679486 3.39919996261591, -72.16249847411915 3.394099950790348, -72.18319702148251 3.3884000778197683, -72.2108993530256 3.382699966430609, -72.23570251464677 3.378200054168646, -72.24949645995933 3.371900081634467, -72.2489013671859 3.36439990997309, -72.24839782714683 3.350500106811467, -72.2599029541 3.344199895858709, -72.28009796142429 3.34549999237055, -72.29560089111185 3.344399929046575, -72.31060028076034 3.342700004577583, -72.33370208740102 3.341099977493232, -72.35269927978392 3.342900037765449, -72.38960266113168 3.3568999767302943, -72.40049743652234 3.367899894714304, -72.41149902343643 3.382400035858104, -72.41840362548724 3.392800092697094, -72.4281997680654 3.410200119018505, -72.4271011352529 3.424599885940504, -72.42649841308491 3.436800003051709, -72.42359924316303 3.444799900054883, -72.41269683837784 3.458699941635083, -72.41269683837784 3.4667999744414812, -72.41040039062393 3.481199979782057, -72.40290069579967 3.489799976348831, -72.39769744872936 3.492700099945023, -72.38790130615122 3.494400024414016, -72.38790130615122 3.505300045013382, -72.38790130615122 3.511100053787186, -72.38800048828011 3.521500110626175, -72.38849639892464 3.527899980544999, -72.38800048828011 3.541699886321976, -72.37529754638554 3.5560998916625532, -72.35970306396362 3.564100027084306, -72.3556976318347 3.567600011825518, -72.3545989990222 3.581500053405719, -72.34649658202999 3.593600034713701, -72.33670043945182 3.602799892425494, -72.33609771728385 3.615999937057452, -72.33730316161979 3.640300035476642, -72.33899688720574 3.655900001525838, -72.33329772949087 3.676700115203817, -72.32460021972521 3.692800045013388, -72.32350158691271 3.707799911498984, -72.31890106201037 3.7279999256133642, -72.32119750976427 3.741899967193566, -72.31890106201037 3.748199939727746, -72.31890106201037 3.755199909210168, -72.31829833984239 3.764400005340541, -72.32070159911974 3.782900094985925, -72.31659698486192 3.788100004196131, -72.31659698486192 3.796700000762903, -72.31140136718612 3.806499958038294, -72.30860137939314 3.817500114440882, -72.29879760742045 3.8255999088287, -72.29470062255716 3.834199905395473, -72.29070281982277 3.84229993820187, -72.28150177001805 3.844500064849818, -72.27570343017427 3.85150003433224, -72.28379821777196 3.850899934768643, -72.28440093993993 3.865400075912442, -72.28209686279149 3.874599933624234, -72.26879882812348 3.877399921417202, -72.24919891357261 3.879100084304776, -72.23829650878741 3.87960004806515, -72.21869659423656 3.8905000686645153, -72.2198028564436 3.90610003471371, -72.2199020385725 3.917599916458096, -72.21759796142406 3.930900096893275, -72.21469879150217 3.936100006103481, -72.19740295409976 3.94009995460507, -72.19570159911929 3.955699920654263, -72.1899032592755 3.961999893188442, -72.1928024291974 3.9695000648498198, -72.19219970702943 3.982199907302823, -72.18240356445126 3.987400054931608, -72.16629791259572 3.990200042724575, -72.17320251464655 4.001200199127165, -72.18530273437315 4.013999938964814, -72.18879699706848 4.029600143432586, -72.17960357665828 4.036499977111784, -72.157096862791 4.033500194549528, -72.14440155029094 4.033400058746305, -72.13749694824014 4.047800064086881, -72.1340026855448 4.061699867248503, -72.1341018676737 4.07899999618527, -72.13580322265419 4.092299938201873, -72.14499664306439 4.111400127410858, -72.14270019531045 4.132800102233857, -72.14160156249795 4.155900001525849, -72.1479034423808 4.177299976348848, -72.17500305175591 4.190100193023655, -72.20970153808418 4.220300197601294, -72.2090988159162 4.235300064086891, -72.2079010009748 4.251500129699685, -72.19360351562318 4.291800022125222, -72.19010162353332 4.30280017852781, -72.18489837646298 4.317800045013405, -72.17859649658014 4.332200050353983, -72.17050170898246 4.345499992370583, -72.1560974121074 4.358099937438942, -72.14630126952923 4.364399909973123, -72.12380218505649 4.369500160217261, -72.08699798583756 4.373400211334204, -72.08180236816173 4.36129999160764, -72.07140350341561 4.346799850463839, -72.0615997314429 4.3456001281738, -72.04599761962643 4.346099853515597, -72.02819824218493 4.359899997711152, -72.00910186767311 4.359200000762908, -71.99700164794649 4.3632001876830735, -71.98380279540736 4.36660003662106, -71.97280120849322 4.37580013275143, -71.95899963378612 4.3850002288818, -71.95089721679389 4.401100158691371, -71.94110107421571 4.418399810790978, -71.931297302243 4.4288001060485485, -71.91120147704757 4.441999912261924, -71.89219665527013 4.463300228118856, -71.87550354003565 4.480500221252399, -71.86280059814105 4.493199825286821, -71.85410308837537 4.504099845886185, -71.84259796142217 4.516200065612746, -71.82820129394163 4.524199962615917, -71.81320190429308 4.532800197601268, -71.78900146483981 4.541399955749456, -71.77809906005459 4.544199943542425, -71.7694015502889 4.545400142669621, -71.76190185546464 4.546500205993593, -71.75559997558179 4.548200130462586, -71.74179840087467 4.55219984054559, -71.72389984130425 4.556700229644708, -71.70719909667523 4.564700126647878, -71.67780303954613 4.583099842071456, -71.64089965819824 4.593900203704747, -71.62940216063957 4.600800037383943, -71.62020111083481 4.608300209045317, -71.59420013427216 4.622000217437643, -71.5861968994088 4.631800174713031, -71.5820999145455 4.638199806213273, -71.57350158690873 4.648499965667616, -71.55509948729923 4.65420007705677, -71.52739715575609 4.665100097656126, -71.50949859618565 4.674799919128287, -71.48590087890034 4.681099891662456, -71.45649719237673 4.688499927520597, -71.42939758300156 4.697599887847732, -71.39540100097011 4.71420001983624, -71.37580108641922 4.725100040435593, -71.35679626464177 4.734799861907749, -71.33840179442682 4.742300033569115, -71.31759643553998 4.750800132751229, -71.2679977416921 4.766200065612521, -71.2490005493092 4.77769994735689, -71.22889709471927 4.785699844360047, -71.19490051268791 4.796500205993318, -71.1867980956957 4.801099777221336, -71.15619659423078 4.817200183868036, -71.1412963867112 4.827499866485206, -71.1268997192307 4.837299823760581, -71.11299896239476 4.844699859618718, -71.09980010985566 4.850399971007863, -71.08820343016816 4.855599880218055, -71.08540344237518 4.860199928283236, -71.07489776610578 4.672399997710724))",POINT (-71.63695418278394 3.99406976211628),-71.63695418278394,3.99406976211628,0.0,0.0,0.0,0.0,0.0,0.0,2.3431825104857418,0.0,0.0,0.0
GUAMAL,"{'lon': -73.98350373920351, 'lat': 3.92206138360169}",764368412.858,144814.752345,50,META,318,GUAMAL,50318,76436.841,"POLYGON ((-74.09049987792969 4.037000179290752, -74.07730102539061 4.036300182342508, -74.06340026855469 4.026500225067118, -74.04609680175781 4.014299869537332, -74.01789855957031 4.003200054168678, -73.99019622802734 3.992599964141822, -73.96189880371094 3.984999895095803, -73.91290283203125 3.972100019454934, -73.8834991455078 3.9621999263763192, -73.85530090332031 3.950500011444068, -73.83390045166016 3.9463999271392582, -73.80110168457031 3.933500051498388, -73.77400207519531 3.9217998981475573, -73.74859619140625 3.908999919891332, -73.73760223388672 3.903199911117527, -73.7156982421875 3.89159989356992, -73.70880126953125 3.883399963378879, -73.69499969482422 3.88280010223386, -73.70760345458984 3.838999986648531, -73.71279907226562 3.827399969100924, -73.7197036743164 3.810100078582734, -73.72370147705078 3.7904999256133722, -73.72720336914062 3.789999961852997, -73.73590087890625 3.8004000186919873, -73.74510192871092 3.8125998973846142, -73.74800109863281 3.819499969482392, -73.75199890136719 3.82069993019101, -73.7676010131836 3.827699899673433, -73.79930114746094 3.8434000015258523, -73.84770202636719 3.851099967956515, -73.90080261230469 3.853600025176974, -73.94920349121094 3.85100007057187, -73.99410247802734 3.844799995422335, -74.02010345458984 3.855900049209567, -74.05349731445312 3.875099897384616, -74.08519744873047 3.8775000572204323, -74.1146011352539 3.88280010223386, -74.13880157470703 3.884099960327122, -74.1803970336914 3.891200065612768, -74.20860290527344 3.897700071334812, -74.220703125 3.910399913787816, -74.22250366210938 3.9312000274657963, -74.21839904785156 3.943900108337378, -74.24150085449219 3.979300022125222, -74.23860168457031 3.985599994659402, -74.22940063476562 3.990799903869606, -74.21959686279297 3.999399900436379, -74.2155990600586 4.003399848937968, -74.19770050048828 4.006199836730936, -74.17520141601562 4.00610017776487, -74.14530181884766 4.014699935913065, -74.11409759521484 4.020899772644023, -74.09049987792969 4.037000179290752))",POINT (-73.983508629064 3.922065398575616),-73.983508629064,3.922065398575616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAN MARTIN,"{'lon': -72.96159556477114, 'lat': 3.533739274514038}",6514118435.79,452045.952389,50,META,689,SAN MARTIN,50689,651411.844,"POLYGON ((-73.72370147705078 3.7904999256133722, -73.72200012207031 3.789400100707977, -73.70880126953125 3.780600070953338, -73.6863021850586 3.7701001167297052, -73.64710235595703 3.757800102233854, -73.6240005493164 3.756599903106658, -73.57610321044922 3.736200094222989, -73.54499816894531 3.719899892806973, -73.49600219726561 3.704600095748867, -73.4533004760742 3.700400114059413, -73.39969635009764 3.6863000392913463, -73.37491607666014 3.681108236312832, -73.3720016479492 3.674099922180141, -73.35710144042966 3.6758000850677153, -73.347297668457 3.674000024795498, -73.32589721679685 3.669899940490688, -73.31839752197263 3.66869997978207, -73.29879760742185 3.6679999828338268, -73.27459716796871 3.666199922561609, -73.2452011108398 3.6649000644683483, -73.22910308837888 3.6654000282287242, -73.19789886474604 3.663000106811489, -73.1829986572265 3.659399986267053, -73.16680145263665 3.657099962234461, -73.15129852294916 3.6512000560760143, -73.13449859619132 3.638999938964807, -73.12699890136712 3.632600069045985, -73.10800170898429 3.625600099563562, -73.09470367431632 3.61859989166256, -73.07170104980459 3.612200021743738, -73.0503005981444 3.604000091552696, -73.02439880371081 3.594099998474083, -73.01460266113267 3.5998001098632413, -73.00710296630845 3.617700099945031, -73.01580047607409 3.629899978637658, -73.0117034912108 3.636800050735438, -73.00189971923814 3.647700071334803, -73.00140380859361 3.656899929046595, -72.98930358886703 3.667900085449184, -72.98410034179672 3.677700042724574, -72.95639801025375 3.689100027084315, -72.92420196533185 3.714999914169277, -72.9092025756834 3.7339999675750413, -72.87860107421852 3.755800008773772, -72.85959625244115 3.767800092697112, -72.83599853515597 3.786200046539276, -72.81240081787078 3.8052000999450373, -72.78880310058561 3.8252999782561963, -72.77380371093716 3.834500074386567, -72.75250244140588 3.8441998958587353, -72.73519897460898 3.840100049972506, -72.71839904785115 3.846400022506685, -72.691398620605 3.850300073623629, -72.678100585937 3.842200040817231, -72.65619659423776 3.838599920272798, -72.63430023193303 3.831000089645355, -72.61519622802675 3.8194000720977472, -72.59159851074155 3.812299966812103, -72.57029724121027 3.802400112152069, -72.55699920654226 3.795399904251066, -72.53160095214767 3.789000034332242, -72.51029968261638 3.769299983978237, -72.49929809570227 3.762900114059415, -72.48439788818271 3.756400108337368, -72.4750976562491 3.7495000362395903, -72.46130371093656 3.75, -72.43879699706932 3.740700006484949, -72.42150115966692 3.727900028228723, -72.40879821777236 3.720299959182702, -72.39669799804577 3.715100049972497, -72.37129974365116 3.7195999622344598, -72.35579681396361 3.7246999740600213, -72.32119750976427 3.741899967193566, -72.31890106201037 3.7279999256133642, -72.32350158691271 3.707799911498984, -72.32460021972521 3.692800045013388, -72.33329772949087 3.676700115203817, -72.33899688720574 3.655900001525838, -72.33730316161979 3.640300035476642, -72.33609771728385 3.615999937057452, -72.33670043945182 3.602799892425494, -72.34649658202999 3.593600034713701, -72.3545989990222 3.581500053405719, -72.3556976318347 3.567600011825518, -72.35970306396362 3.564100027084306, -72.37529754638554 3.5560998916625532, -72.38800048828011 3.541699886321976, -72.38849639892464 3.527899980544999, -72.38800048828011 3.521500110626175, -72.38790130615122 3.511100053787186, -72.38790130615122 3.505300045013382, -72.38790130615122 3.494400024414016, -72.39769744872936 3.492700099945023, -72.40290069579967 3.489799976348831, -72.41040039062393 3.481199979782057, -72.41269683837784 3.4667999744414812, -72.41269683837784 3.458699941635083, -72.42359924316303 3.444799900054883, -72.42649841308491 3.436800003051709, -72.4271011352529 3.424599885940504, -72.4281997680654 3.410200119018505, -72.41840362548724 3.392800092697094, -72.41149902343643 3.382400035858104, -72.40049743652234 3.367899894714304, -72.38960266113168 3.3568999767302943, -72.40859985351456 3.336800098419137, -72.43280029296774 3.331700086593575, -72.45929718017483 3.32080006599421, -72.46800231933503 3.316800117492623, -72.5054016113273 3.311800003051705, -72.52159881591717 3.30089998245234, -72.55100250244067 3.283099889755194, -72.57289886474543 3.277400016784615, -72.60279846191345 3.271699905395454, -72.63739776611273 3.262599945068305, -72.6707992553706 3.258699893951362, -72.71579742431598 3.260099887847846, -72.7590026855465 3.25390005111689, -72.82240295410126 3.24379992485041, -72.83799743652315 3.236299991607612, -72.84490203857395 3.244999885559028, -72.86340332031223 3.243400096893256, -72.88700103759743 3.246400117874092, -72.89800262451149 3.246400117874091, -72.91410064697244 3.240700006484931, -72.94580078124982 3.235599994659369, -72.9590988159178 3.231100082397408, -72.9878997802733 3.228300094604437, -73.00399780273423 3.239300012588447, -73.02069854736315 3.246900081634468, -73.02709960937487 3.249300003051705, -73.0398025512694 3.249300003051704, -73.0656967163085 3.265599966049142, -73.08760070800773 3.273200035095162, -73.09220123291006 3.285300016403145, -73.11070251464834 3.303299903869578, -73.11879730224601 3.310899972915599, -73.12920379638663 3.3241999149322012, -73.14009857177726 3.325999975204417, -73.15390014648432 3.327199935913036, -73.17070007324212 3.342299938201855, -73.18849945068355 3.3440999984740722, -73.21679687499996 3.356899976730297, -73.22309875488277 3.372499942779492, -73.23239898681636 3.397399902343702, -73.24909973144527 3.40960001945491, -73.26349639892574 3.425800085067703, -73.282600402832 3.443200111389115, -73.30390167236325 3.465899944305376, -73.31770324707028 3.465300083160357, -73.34079742431638 3.464900016784624, -73.34889984130857 3.468400001525835, -73.36440277099607 3.4753999710082573, -73.38919830322264 3.472599983215289, -73.39499664306639 3.459300041198687, -73.39839935302733 3.443200111389115, -73.40419769287108 3.421200037002519, -73.40699768066405 3.395800113677932, -73.41110229492186 3.378499984741163, -73.41449737548827 3.354799985885573, -73.4272003173828 3.336400032043408, -73.43579864501952 3.336999893188428, -73.43759918212889 3.343400001525829, -73.45310211181639 3.359600067138624, -73.4699020385742 3.378799915313673, -73.48370361328124 3.392699956893874, -73.50910186767578 3.397399902343702, -73.5280990600586 3.400399923324538, -73.56390380859375 3.414400100707961, -73.5989990234375 3.435300111770585, -73.62149810791016 3.456199884414628, -73.63359832763672 3.492100000381427, -73.64399719238281 3.51519989967342, -73.65670013427734 3.529700040817218, -73.68209838867188 3.555799961090048, -73.70580291748047 3.5755999088286963, -73.72360229492188 3.584899902343711, -73.74030303955078 3.5820999145507413, -73.75879669189453 3.579299926757773, -73.75999450683594 3.604991674423179, -73.76229858398438 3.614500045776329, -73.76229858398438 3.632400035858118, -73.75479888916016 3.643899917602502, -73.74440002441406 3.653100013732873, -73.7490005493164 3.665899991989101, -73.74849700927734 3.680900096893275, -73.73979949951172 3.692399978637662, -73.73750305175781 3.709100008010829, -73.7416000366211 3.7379999160766273, -73.75199890136719 3.761800050735442, -73.75199890136719 3.780200004577606, -73.75890350341797 3.795300006866425, -73.75199890136719 3.82069993019101, -73.74800109863281 3.819499969482392, -73.74510192871092 3.8125998973846142, -73.73590087890625 3.8004000186919873, -73.72720336914062 3.789999961852997, -73.72370147705078 3.7904999256133722))",POINT (-72.96159955071718 3.5337698431525815),-72.96159955071718,3.5337698431525815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PUERTO LLERAS,"{'lon': -73.23215051431681, 'lat': 3.217939462149957}",2085450652.32,226559.110142,50,META,577,PUERTO LLERAS,50577,208545.065,"POLYGON ((-73.43579864501952 3.336999893188428, -73.4272003173828 3.336400032043408, -73.41449737548827 3.354799985885573, -73.41110229492186 3.378499984741163, -73.40699768066405 3.395800113677932, -73.40419769287108 3.421200037002519, -73.39839935302733 3.443200111389115, -73.39499664306639 3.459300041198687, -73.38919830322264 3.472599983215289, -73.36440277099607 3.4753999710082573, -73.34889984130857 3.468400001525835, -73.34079742431638 3.464900016784624, -73.31770324707028 3.465300083160357, -73.30390167236325 3.465899944305376, -73.282600402832 3.443200111389115, -73.26349639892574 3.425800085067703, -73.24909973144527 3.40960001945491, -73.23239898681636 3.397399902343702, -73.22309875488277 3.372499942779492, -73.21679687499996 3.356899976730297, -73.18849945068355 3.3440999984740722, -73.17070007324212 3.342299938201855, -73.15390014648432 3.327199935913036, -73.14009857177726 3.325999975204417, -73.12920379638663 3.3241999149322012, -73.11879730224601 3.310899972915599, -73.11070251464834 3.303299903869578, -73.09220123291006 3.285300016403145, -73.08760070800773 3.273200035095162, -73.0656967163085 3.265599966049142, -73.0398025512694 3.249300003051704, -73.02709960937487 3.249300003051705, -73.02069854736315 3.246900081634468, -73.00399780273423 3.239300012588447, -72.9878997802733 3.228300094604437, -72.9590988159178 3.231100082397408, -72.94580078124982 3.235599994659369, -72.91410064697244 3.240700006484931, -72.89800262451149 3.246400117874091, -72.88700103759743 3.246400117874092, -72.86340332031223 3.243400096893256, -72.84490203857395 3.244999885559028, -72.83799743652315 3.236299991607612, -72.84320068359348 3.214400053024237, -72.84259796142551 3.203399896621649, -72.84950256347629 3.183799982070866, -72.87310028076148 3.152699947357119, -72.88749694824196 3.126199960708559, -72.90650177001932 3.084700107574401, -72.91000366210918 3.069099903106628, -72.91220092773418 3.042000055313048, -72.92610168457013 3.037400007247862, -72.97339630126937 3.047399997711119, -73.04720306396472 3.070800065994201, -73.10189819335928 3.114399909973085, -73.11119842529287 3.116699934005679, -73.11869812011712 3.1168000698089, -73.1267013549804 3.113899946212709, -73.1331024169921 3.11109995841974, -73.1434020996093 3.10479998588556, -73.17279815673821 3.091000080108582, -73.20739746093744 3.072099924087464, -73.22010040283197 3.059999942779478, -73.24140167236324 3.048000097274718, -73.2806015014648 3.040100097656186, -73.28639984130855 3.03889989852899, -73.29730224609372 3.040699958801207, -73.31230163574216 3.046000003814635, -73.32270050048825 3.050600051879819, -73.33309936523435 3.056999921798644, -73.34169769287107 3.062299966812073, -73.34860229492185 3.066900014877258, -73.35959625244138 3.073299884796082, -73.37229919433592 3.079099893569885, -73.38670349121092 3.084399938583313, -73.39710235595702 3.087899923324524, -73.41549682617186 3.094300031661927, -73.44200134277342 3.096800088882386, -73.46340179443358 3.096899986267029, -73.47139739990233 3.099200010299621, -73.47949981689452 3.111399888992251, -73.47840118408202 3.125200033187808, -73.48239898681639 3.1414000988006, -73.48880004882811 3.161700010299626, -73.51589965820312 3.171600103378239, -73.54070281982422 3.172800064086857, -73.55049896240234 3.187299966812077, -73.55280303955078 3.20059990882868, -73.572998046875 3.213399887084906, -73.59030151367188 3.227900028228706, -73.59030151367188 3.24760007858271, -73.58219909667967 3.257400035858101, -73.56659698486328 3.259599924087472, -73.5470962524414 3.265300035476631, -73.5291976928711 3.273900032043405, -73.50669860839842 3.284199953079172, -73.48190307617186 3.292700052261301, -73.47270202636717 3.304800033569284, -73.46929931640624 3.313499927520701, -73.46179962158202 3.313999891281077, -73.43579864501952 3.336999893188428))",POINT (-73.23215580748025 3.21795289925236),-73.23215580748025,3.21795289925236,0.0,10.087763542822556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
